"","intercept","d","d_l1","y_l1"
"1",0.0237690090000645,0.781344183497354,-0.529265936227051,-0.0392150621898286
"2",0.313800931287938,-0.39335925344052,0.163537855115443,0.908926152369233
"3",0.102540538330028,1.15570048116829,-0.790748358195865,-0.0141706753029034
"4",0.0834460964261873,1.31488424817965,-0.937829942086928,-0.0659746608246355
"5",0.070972261419205,0.883551383459623,-0.652974343552561,0.182687824494434
"6",0.0150902779127536,0.785306659440171,-0.647041711935502,0.290913690545124
"7",-1.45771412303622,-3.50190302033196,0.358525772991613,3.2653455945765
"8",3.0961200341736,31.655443952298,-19.1339567310548,-17.1095171122514
"9",1.39454383486566,8.25040029910232,-4.38705252522346,-5.08413688680259
"10",-0.0790469392999213,0.930012711613384,-0.699193850800387,0.275302337451162
"11",-0.0196961272432094,0.884844400980164,-0.977507253395322,0.259782912606915
"12",-0.150642507887698,0.169752415571308,-0.389510106108638,0.56217024260483
"13",0.0125074683981646,1.37537673671093,-0.754168113464694,-0.507221039327359
"14",-0.373010334702104,3.35612585503398,-1.987745425807,-1.54811090339762
"15",0.248396336954644,-2.90560834856663,0.845044611739595,3.9528624057731
"16",-0.179022656547679,-0.473414416052723,0.0266986377042515,1.12945859472359
"17",-0.765059184709002,12.1997963117363,-5.88143722583878,-7.17217710559319
"18",0.184197242547255,1.30549141868072,-0.782850505108489,0.105388104891821
"19",-0.0637762407535993,-0.4337825266591,0.116017767175065,0.74722612922965
"20",0.196782977848979,0.587119554534716,-0.680899923969447,0.285012197922876
"21",0.64025065903578,4.37274400176033,-2.22224080763867,-1.89089644144992
"22",0.0246405361618177,-0.11547365784285,-0.358869209773235,0.937413726126003
"23",-0.101510036635496,1.01591397435827,-0.716635436892888,0.0305005445170887
"24",0.182796641666577,1.83385979905215,-1.03905857444032,-0.567721750355053
"25",0.0185586908085845,-0.0901859214086858,-0.227844089746801,1.01648412559286
"26",-0.0318927487604882,1.46851553530922,-1.03072600699679,-0.0804754053128771
"27",0.061166131230635,-1.49613657883604,0.299762382917832,1.34078531592093
"28",0.135414629296374,0.732514408620277,-0.666546206119508,0.350211468620819
"29",0.0224133110500709,0.68580231543046,-0.603649628626774,0.383529906717498
"30",0.03620046648834,0.903367856592774,-0.780084123193961,0.25273839343106
"31",2.74749715528188,26.0367255368439,-5.78972920185374,-15.7953280763891
"32",-0.0271124710721853,0.900804359387122,-0.718533477915163,-0.21658101743617
"33",0.0772791522438991,0.184246580403541,-0.303828362928776,0.716888935124547
"34",-2.3061157948768,7.58842744521964,-5.07965327171389,-2.78994535618155
"35",-0.252987666387022,0.682900185789028,-0.500015882187321,0.04386533968456
"36",-0.271565557862977,-4.79968636178759,1.65490683972382,4.70143094056696
"37",0.173607056068956,-2.40305143601053,1.5073478323352,2.43958132333024
"38",0.708902510648723,4.27950821715574,-2.6013987982197,-2.22415636285166
