"","intercept","d","d_l1","y_l1"
"1",-0.737594801785285,0.942481256022443,-0.639606912663785,-1.18316992563117
"2",0.366418598854827,0.67884017800319,-0.873833893188865,0.386869921412036
"3",0.455239661842019,1.44231469960989,-0.961024158271078,0.831877945792253
"4",0.992620401513609,-0.624716867864248,2.26544113067091,1.5973778531132
"5",0.881834750791159,-1.66121621182887,-2.66388271400661,3.8744437127437
"6",-1.44258528863412,2.10947266409264,-3.10065685387409,-0.411771105002794
"7",0.496877143099244,1.55048802220583,-1.5663412815889,-0.0277792071667854
"8",0.851023685360917,0.00803396035117151,-0.0358194650847464,1.25372415701498
"9",-0.242010094599679,-0.0825867031593299,-0.70050384591505,1.87738328066677
"10",0.198690885235206,-0.176343058415425,-1.80992367139813,1.82888648261746
"11",0.797561173776086,2.3962806910356,-3.24889476894367,1.77181950369574
"12",0.480046803860157,2.09488792043459,-0.773061248539291,-1.10099901712628
"13",0.361992491321673,0.418351796823683,0.038608664118339,0.0222804492652043
"14",-2.36589334034974,-1.419492019508,1.71382405186497,2.03090979278073
"15",-0.626088991279115,1.70384496659811,-0.574146149948892,-0.978506705478722
"16",-1.84443246007489,-0.834277230620907,0.95369018644724,0.136840675590746
"17",-3.6823668076439,4.73253919513972,-0.831991982487867,2.82675636138943
"18",-0.331233117244433,-1.1458737134075,0.584883793289018,0.946486550491385
"19",-0.936554418809209,1.88932826690672,-0.698913112993455,-2.37951598581021
"20",3.16214344687556,2.78924145281707,6.42135950675528,-2.5072566195856
"21",-0.194889882241018,-3.0549014795409,-0.301684988400802,3.66317359679979
"22",0.533517250570146,4.95084907402467,1.7350771303757,-6.79121644903926
"23",-1.70285899432194,-9.40691646245311,9.91028580804751,4.18947300706845
"24",-0.290026580689794,2.21689398371699,0.353145027333606,-2.44107780293989
"25",0.569829691329152,-0.433492636521651,-1.58251827458264,2.3916019109118
"26",-2.34220817552845,3.50508881899359,-2.60149129420343,-1.6716377801635
"27",-0.357184698979277,2.63545954675073,0.0304040332365352,-3.61324944227043
"28",-0.850073716462442,1.02977966962767,-2.18389092728023,1.69783259729958
"29",-0.727792052253208,1.77000287558138,-2.53420661465858,-0.299820845553427
"30",-13455.3339620103,-14194.8664210526,-74203.0324395953,54319.1902075355
"31",-0.387612108068417,0.741025482430567,-0.167856042564972,-0.506709108078724
"32",-1.60563211837321,-1.31796047117494,2.85856616892067,4.71343778867887
"33",0.226343634681122,1.163165080249,-0.948111988356032,-0.314395343849789
"34",-0.531625942896302,-0.376201392933519,3.04382331328465,-2.1198070834395
"35",0.353995583002042,0.987597326481892,-2.21721542040949,2.37828917339839
"36",0.604668703317831,11.0232142116427,-29.7562278331238,13.3904248085438
"37",-0.0628792891003248,-0.239498565526239,0.352157939765627,0.751760165895363
"38",0.273485398138042,-1.15481950713355,-4.35088357716995,4.21248702575861
"39",1.06885061427037,1.6437961893168,-1.63958913318342,-0.485503062933271
"40",-0.283990310591992,0.561431088377432,-0.312768275343254,-0.25498360472008
"41",-0.792411820354801,-0.371838548152886,-2.3708475561416,2.48220850958576
"42",1.15486044560976,-0.472767364714572,0.717336117845559,-0.302976557506302
"43",-1.69680238365095,-0.4559973717971,-1.99250874337102,2.84538627364156
"44",-95.5249201783152,-133.086756010129,29.026630458451,76.3144243851816
"45",-0.0951392672914841,-0.259136284144595,-0.744303427164884,0.150339941980117
"46",-0.270063306119511,-0.522260552570175,0.924770933188282,1.12577415545683
"47",2.4223715389764,7.89941827569758,4.51549603228243,1.90320680605178
"48",0.828087929562715,0.00502567992254925,-1.46549122276021,0.700899497259968
"49",0.8618090271479,-1.14994280737234,1.3091038881727,1.72474291540817
"50",-0.965381197115109,1.24153141290351,-1.19316649063719,1.2773235552826
"51",7.38911310442608,6.6669134819589,0.870464676865038,-6.24748694110627
"52",1.33168105295937,5.75885063346104,-1.28353825059816,-4.18849232886357
"53",-0.957985246959433,2.64214667560046,-1.52180551359135,-1.52643667173922
"54",-0.231118451081219,1.05244730318584,0.0487247956972709,-0.67674575434347
"55",-0.567145343964804,-2.85750708994517,1.44623562813162,3.69722336727647
"56",-0.572833865516263,-0.318303010308214,-0.926164132447041,1.03414838140904
"57",-0.34613103336975,0.997205866842511,-0.896743202952807,0.320614274714605
"58",2.18430378809017,-25.4462827797935,2.6007598398078,17.4907464717099
"59",-1.05603850445203,2.7377383850697,-3.39421899134197,2.8304992287823
"60",0.0871584132151049,0.685728726527319,-1.21057282709339,0.607646985256067
"61",1.05319306503848,1.60660342228733,-0.187593586844101,-0.516100434934235
"62",0.0107897898403932,1.14597371550903,-2.17797219985201,1.48563207917653
"63",-0.29894055857554,-0.00830565881195206,0.980960491015459,0.911134189087049
"64",-0.381796160952459,0.74436672831051,-0.369964197066563,0.299482567966212
"65",-0.771762419481856,1.68762405441746,-1.28156125530636,0.409192987660515
"66",-1.74909161615323,0.615616235876026,-1.70459566806948,-0.527016430286809
"67",-0.190040568556054,1.12333449228512,-0.628155973746122,-1.3861544438597
"68",-2.32157863689044,-0.0048243994334446,-2.59620054233931,0.0261873010891389
"69",-0.826646534035197,1.07584323918848,-0.677113024881459,0.995759349588952
"70",-1.81357652960249,0.0122880163965502,-1.25389395629078,2.4826398558716
"71",-0.841251161384058,1.44448728241508,-1.63145989693226,1.48508556597933
"72",0.481956005641786,1.13617095057071,0.300883274219319,-1.45330658608792
"73",0.700488438227816,2.68462003163104,0.640483066038483,-0.634257725699769
"74",-0.14286624696093,0.456641469990428,-0.614832259025518,0.910697042334588
"75",0.563922758052518,0.349876339957108,-0.894381135695083,0.963883636820545
"76",0.139484997122349,-0.864977727090766,0.762119132317675,0.859456052435008
"77",-0.0399927619965964,0.209047033060659,0.00281067610665726,0.741063745435468
"78",0.390500294795877,0.622922207229186,-0.695987242156883,0.32128311111944
"79",-14.710673197069,7.13514691197124,-15.4701754805329,-2.58647061814195
"80",0.275825745738747,0.497479876569698,-0.502002679070527,-0.499480902105811
"81",-0.622659416342429,1.42930841954032,-1.55743236188802,0.159147403172939
"82",-2.71914086025823,-3.05808405164191,-1.27992999129284,5.78693632908994
"83",-0.145390241737535,0.378957147321614,-0.609328341936668,0.887885086269577
"84",-0.641965134658968,0.0683503772059029,-0.571374119465607,1.01071697703886
"85",0.314714100689885,0.270856977220391,-0.377758781737825,-0.0322330536781456
"86",-0.337571033175283,1.04938825036479,0.379717898472237,-0.663994450812462
"87",0.306140929500192,-1.6632270390516,2.13292456383064,1.81071511699866
"88",-1.05932050735239,1.05595149993714,-0.396168637319971,-0.951988252031798
"89",0.483104270978099,0.762340219627408,-0.314701912474706,-0.194394007985765
"90",-76.0975991725293,219.793865286916,102.408434641627,-236.442022859162
"91",-0.35151681895355,0.910982706917895,0.271982190626002,0.0638778768209723
"92",0.888886479293974,0.43298687383924,-2.08618203095372,0.0608940576135708
"93",0.287079447901895,0.207205361160308,-0.492281131991796,0.491229232699773
"94",0.33435989069373,-3.57297965424514,-7.53200942269544,12.33510715795
"95",0.36272961080704,1.69342611120325,-0.11028129685662,0.0691852476093145
"96",0.463222574433362,1.20137085459021,-1.02160346093812,-0.367245861075754
"97",-1.75260479808072,0.18372651983578,-1.94651593537426,0.461209046140449
"98",0.0574536423944547,0.389712390496078,-0.644230885454068,0.453680941186185
"99",-0.495240492201192,2.40045268046581,-0.975218035396123,-0.846581025649101
"100",2.67913720614784,5.14106244069628,-1.19709436559714,-10.9401832051481
"101",1.03482283204442,2.35160764211816,-1.18780868354557,-1.43106621987266
"102",2.86474586844994,-2.37175676952142,4.88531927926636,1.7934621755735
"103",3.01917178950187,11.5121754272902,-8.10582466291663,-9.45958846119612
"104",-26.7062159031373,-19.694618895905,30.2525939526651,-6.9405508252136
"105",1.58868446902751,2.13918384987152,-2.90622511493443,-1.50700741282698
"106",0.92533452671562,1.79685866636416,-3.21501912187932,0.258285860206211
"107",0.278407234253201,-2.34866471745377,-1.09970114041256,2.70142883643246
"108",0.508835593529043,0.972495308025373,-1.11307966443303,0.370981135812226
"109",0.749237307782238,0.925740236321654,0.220364726030165,-0.347225139109706
"110",0.716538551234985,1.17606296203172,-0.496739319732577,0.230212812342892
"111",-0.430740983976936,1.03154121356849,-2.08100059039892,1.30209092895209
"112",0.225430523916452,2.63670315447573,-1.66378778222576,0.335834694841594
"113",-0.444016329060032,0.602432718318536,-0.463968073698119,-0.145139281156691
"114",0.631183535422074,0.549821190394863,0.217712975730713,-0.743071485627701
"115",-0.732360949583421,0.778014561338007,-1.03025229880876,0.563080575197728
"116",0.118645445225297,2.91933939651124,0.475704993511278,-2.23603244739543
"117",-0.995091274753752,-3.52401272615978,11.7722098340396,-3.33869165949588
"118",-0.0843914186797624,1.18306187468918,-0.721373816031132,0.0727128742956637
"119",-0.533319909391723,1.87311196910815,-2.97251273579519,0.77940261957585
"120",0.377179376350375,0.595636932403893,0.3742429628451,0.329920933829286
"121",-0.545880834091869,-0.204217806227364,-0.26773176814633,0.527164746034391
"122",-0.221145885477002,-1.35693745644388,3.19735340505511,0.906087723666439
"123",-0.493654355673161,-0.131266660796366,0.792228600087624,1.48728930206694
"124",-0.00385446121770675,1.30084750035102,-0.360404542110848,-0.414294146009024
"125",0.128076427052491,0.718030809266357,-0.400096387459983,0.512435974559606
"126",0.000847025272934225,1.24685164021161,-0.985027089885091,0.338072542578877
"127",0.490730043049095,1.09929792011802,0.193195122602526,0.460003426666456
"128",0.685354359647639,-4.01430745054858,-2.26905207963926,7.32196649469311
"129",0.168481883323492,-0.752067397874101,0.536051825763305,1.88106821895164
"130",0.283377155673438,3.22765066561747,-2.18586619592683,-0.82458221217898
"131",1.20088539053438,-0.650609841221326,0.0393538675315811,-0.650964642782391
"132",-2.295290097836,-2.40585866932295,6.7542332439327,-1.76874585130981
"133",1.0800011797671,1.66113431920323,-0.873758024589642,0.255680289944657
"134",-0.107481295187312,0.654074646967183,-0.05892811545981,-0.236787990819005
"135",1.9899490883932,-2.34384010577692,0.699900172393979,2.70016144730109
"136",0.278228922834077,0.43622552172951,-0.632754532380747,0.885086968487507
"137",0.0798768833562032,0.819781067228089,-1.50955428140842,1.49578149985872
"138",0.995177224701562,-0.32604027245961,-1.97397265694526,6.02930193267876
"139",0.597511808925889,3.15992210965647,1.77591753023431,-4.54260032501791
"140",-3.91963420401331,-4.67561643327602,5.68996746912968,1.35305378171038
"141",-0.557753638747653,0.500303085009579,-0.507925519364944,1.02665566954275
"142",-0.137089807715484,3.92704359417456,-9.61421993649237,4.18385380608275
"143",0.963149209552107,0.782445167052692,-2.25718170050219,2.10482894617015
"144",2.55975477267267,3.02200898845013,1.25114213753156,-4.860491322483
"145",0.930479508563839,1.93905429925496,-0.86470273000196,-0.704893693100263
"146",-0.262995576915642,0.45785742944952,-0.899063070552027,-0.118275435850947
"147",2.00927753257301,1.77617970405642,-2.96050354278504,1.13403660265558
"148",-0.348904567323067,0.0340963811778713,-0.246661762659266,1.64561592042354
"149",-2.76833708626066,-2.42121553334114,-2.35035854326323,5.42980287071687
"150",0.189009479378149,0.390457651426122,-1.6161784775645,1.15675538309279
"151",0.429954200187113,1.97013082538493,-2.0699932777556,-0.413781302433838
"152",4.84354417438796,-1.19079075436293,0.269936541156163,3.8479356634659
"153",0.483411190902043,1.18406578849143,0.111017642404458,-1.21040873937142
"154",-0.0191149261779182,0.656753219187083,-0.804696658235618,-0.0435171386876841
"155",-5.58644725696814,4.69962285728375,-13.6640153114066,13.8360056525856
"156",-0.33586706752295,0.848174449562935,0.562885553474214,-0.123618620954844
"157",-1.32681356669775,2.95559439156451,-5.03067024299695,1.93833019274776
"158",-0.256096525311553,1.41916047876617,-0.430682599553504,-1.25485106221866
"159",0.571840470907131,2.02661416298242,-1.26968261432917,-1.62207278813238
"160",0.739924173935024,0.771521685004224,-0.829203024530026,0.800244682127331
"161",-0.60726548913266,0.653963796883316,-0.681983187784958,0.837845874197539
"162",0.112429616270372,0.195805606181261,1.07621714502771,0.458736425122062
"163",0.177256450870788,0.557118148446113,0.240941392695717,-0.270871732459105
"164",1.86451400506033,-8.5873182935791,9.84199808645792,1.13679811625402
"165",10.0519636822186,11.9488123752616,1.62179416204535,-15.7871872997088
"166",-0.324289784188127,0.995128810854344,0.187680973527133,-1.00755470750766
"167",-0.872467407742206,2.50543353119167,0.312249567302579,-2.02571102258266
"168",0.511167695970351,0.531288096369808,0.315373550951087,-0.0204182762879528
"169",-1.44571678636607,0.260292539284843,-0.583135171351998,2.48944582043654
"170",-0.254307506993324,0.454995229391654,-0.557920857255165,0.730086514722914
"171",-1.70630868325872,6.26652527282893,-6.76112170199771,-3.66492327619784
"172",0.29526405665472,-0.583866854662578,-0.418278756471087,1.36276232356337
"173",1.5303498702987,-2.13504568581349,1.50605768474938,6.02563622271811
"174",0.621593449806659,0.860138363285464,-0.340740987734324,0.303836812987456
"175",-0.714620976339843,0.972543273231071,-1.09897418841769,0.40806687120856
"176",-6.67952165375234,11.8324581746105,-6.6992789325656,-9.93541710883131
"177",-0.128092581174399,0.432858087289616,0.119605136671652,0.0686212752404914
"178",0.325907861005392,1.1613440201994,-0.777516070473724,0.749749306370664
"179",-0.575987271432726,3.04838967725314,-4.08279729294998,-2.37265310745681
"180",0.950709066179134,-0.633544999817715,0.209044530254943,1.59295666021923
"181",0.882219881794427,-0.356878566864511,-3.02036759937504,3.36501834086627
"182",-1.03434845616752,1.88271253684088,-0.871036753138145,-0.254803862800362
"183",0.28838131338726,0.645345180267752,-1.05777210030505,1.29178256131317
