"","intercept","d","d_l1"
"108",-0.0203096911352715,0.368561888150823,-0.451810747347927
"109",-0.0163304790171153,0.263522176030466,-0.391934379663671
"110",0.00301408267890006,0.273634446847604,-0.400381511278288
"111",-0.00716011490837502,0.293049560741917,-0.393453381665448
"112",-0.00998865942896611,0.332928582728573,-0.422971265002239
"113",0.000105485516310555,0.261168174548855,-0.373606444866355
"114",-0.00464075313210824,0.257685443742215,-0.381995175201632
"115",0.0209768454679253,0.359674127308408,-0.431896729295881
"116",0.00153341811924686,0.190755288120167,-0.348064987901278
"117",0.0132554598163291,0.409692879322804,-0.444347024180391
"118",-0.0278926710765498,0.179548053301286,-0.321901639273247
"119",0.0061726484231276,0.268026323441011,-0.384495565939958
"120",-0.0127627148750885,0.270062406589899,-0.377576146474688
"121",0.0223515260243628,0.294570959099479,-0.39592401150033
"122",0.0147304287789297,0.24530145079369,-0.366601668830934
"123",-0.0313062959164267,0.286596920467906,-0.392214140451025
"124",0.00293006264355705,0.24580809578001,-0.343935912675928
"125",-0.00550314887599765,0.261081259008926,-0.397484612452749
"126",0.0315849580436815,0.349520745742829,-0.429801189594454
"127",-0.0192572395178851,0.214298356666311,-0.346515233460336
"128",0.014671005027988,0.373111110958963,-0.4556886125601
"129",-0.0104644329617906,0.25199868530965,-0.375398809790376
"130",-0.00355258173521495,0.302571220704558,-0.408784645051589
"131",0.0134312028193793,0.218211974608126,-0.356165385237573
"132",0.0118138976548674,0.132089822286014,-0.307146217601653
"133",0.00677840291331718,0.368620674622449,-0.446173282633584
"134",0.0040860670293872,0.246955935374922,-0.373117858005078
"135",-0.005602084233498,0.475309389835379,-0.518351837697778
"136",0.00319285312633273,0.348383238904956,-0.44003503129067
"137",-0.0099924999756144,0.21982875521884,-0.358681424328854
"138",-0.0300366415732064,0.3653668605518,-0.445128187938926
"139",0.00410118431035415,0.257006901414723,-0.404097982701967
"140",-0.0103344584970908,0.301930392465282,-0.401381679622262
"141",0.00768572623410864,0.319654816091228,-0.407485049676159
"142",-0.010328309806891,0.405746100297984,-0.453219712190929
"143",0.00906799746957852,0.331749157895547,-0.414653615868838
"144",-0.0116388985946387,0.228386177114445,-0.375531465628067
"145",0.0285845829290067,0.418730823838581,-0.460587394924972
"146",-0.00765869034962537,0.403329094623407,-0.452901729601239
"147",-0.00486864793852745,0.305339757973276,-0.394766047633653
"148",0.0114732125246826,0.429192138106371,-0.475422357782986
"149",-0.00629756252180497,0.244275480414703,-0.375221757210119
"150",-0.00601303746011498,0.240404647658795,-0.375142048659069
"151",0.00208924018995743,0.347423889648124,-0.439447417912229
"152",-0.0163595107038412,0.278783505436158,-0.369387609949787
"153",-0.0071352970617352,0.332730909122338,-0.428956217669684
"154",-0.00754912646349807,0.233687877953597,-0.366617827820561
"155",-0.0148615227798889,0.304138286953719,-0.385800733818805
"156",0.00165248579796486,0.182654098242705,-0.333137710185717
"157",0.0117648349179815,0.261762357381447,-0.368074419899247
"158",0.0114296792994567,0.263599751631063,-0.353035176342456
"159",0.030378353369786,0.247861243240448,-0.370881805434055
"160",0.00958829245309084,0.294609380853599,-0.404093116256473
"161",0.0178139109404942,0.450968853591024,-0.481165579328299
"162",0.00716788156130012,0.38656534557694,-0.421792873874885
"163",-0.0230817845316098,0.403786297475196,-0.454675576547906
"164",-0.0193265346036153,0.395747547300337,-0.441164892960604
"165",0.00507265779326208,0.172588688551241,-0.328573373986784
"166",-0.00441257655868343,0.309627779896515,-0.405667845907757
"167",0.00565059783794428,0.462939297536161,-0.52240778911003
"168",-0.00816531190064813,0.345716888253804,-0.40347277133305
"169",0.00869962566510875,0.318786360435096,-0.425477630311891
"170",0.00820039993471982,0.305274452485888,-0.4102840686402
"171",-0.00016337054430951,0.31123253685039,-0.418102335695432
"172",-0.0152604430028565,0.261689074135147,-0.397177840396915
"173",-0.00935314230953065,0.206048224233612,-0.343620132509351
"174",0.00677168070651497,0.272940533016321,-0.362622485321841
"175",0.00919594996540287,0.475830769567636,-0.490441184755713
"176",-0.000796419665249759,0.364882230323659,-0.430810335413921
"177",-0.0166309044120514,0.271627733491046,-0.371458191870873
"178",-0.00810849021785848,0.330746448853967,-0.405554669629434
"179",0.00968264075459444,0.283498387049695,-0.404866268401665
"180",-0.00141565942964976,0.357827067712407,-0.432400259642083
"181",-0.00313980507162783,0.260917558181339,-0.360911341787722
"182",0.0117719924931817,0.326583092833449,-0.406994731041003
"183",-0.00526499509382565,0.267134220818857,-0.380062127872291
"184",0.00430396155152959,0.364852255595196,-0.444089234546972
"185",-0.000752174557397175,0.354936492335171,-0.448743352610178
"186",-0.0177182220716881,0.238746062535498,-0.383809246359632
"187",-0.0220693716739431,0.294181254343697,-0.383304369718631
"188",0.0028358122331387,0.318361656828763,-0.419555161645718
"189",-0.00626470279703829,0.366889415350957,-0.4304831128626
"190",0.0112245649217926,0.388101981125026,-0.43754003782967
"191",0.0215641509565083,0.371007671039216,-0.437050497820555
"192",-0.00901088055948256,0.195473360350732,-0.350913467786167
"193",0.00316238684405831,0.121751941482072,-0.317930203860597
"194",0.0220603898737195,0.238342994617931,-0.368790181979345
"195",0.0252477250034797,0.395771155692207,-0.455319605496013
"196",0.00111394421648086,0.389729301662996,-0.429178094492092
"197",0.00380946230604629,0.409422632843429,-0.458567824557082
"198",-0.012701060431947,0.354986244356576,-0.417459730505995
"199",0.0237287754470503,0.249040734187297,-0.387432143106744
"200",-0.022002357846443,0.232833009283096,-0.365429477626502
"201",0.00135600726263755,0.0985545562618377,-0.303459250369645
"202",-8.84601119214332e-05,0.397359574478159,-0.467780056699084
"203",0.0117238493033083,0.255593848623759,-0.379036453441605
"204",0.0261238404049623,0.349783622524782,-0.439125148099529
"205",0.0264480973245197,0.395636512100678,-0.451987366427699
"206",-0.00165220572466177,0.35277129362829,-0.417554420702438
"207",0.00446410715551161,0.309284825318431,-0.399335844933844
"208",-0.00742884338051901,0.207955807843775,-0.344787307684104
"209",-0.00168974568016132,0.184735755994254,-0.335859585457329
"210",-0.0136799129707499,0.315487182638273,-0.418582091552196
"211",-0.00411793725165356,0.374923226076635,-0.428340091152777
"212",0.00812573566858233,0.301322006346871,-0.399709571476712
"213",-0.0211901821563489,0.239694269547315,-0.375701758751904
"214",0.0312827041753766,0.437633273626497,-0.459110575320558
"215",-0.00349780458583158,0.361375072491214,-0.421025373480829
"216",0.0135257670287687,0.15075176581743,-0.324230860141666
"217",0.00450679249363639,0.258976013542925,-0.375279330396435
"218",0.012859141623788,0.220062418119043,-0.347322720164836
"219",-0.00721889797347075,0.238375687831132,-0.363494577415404
"220",0.014642403566635,0.41968799476192,-0.463691939429001
"221",-0.00142001553300118,0.362416182940999,-0.426290901479103
"222",-0.00129397668687824,0.281698946626314,-0.38712533040777
"223",0.0236962106629514,0.306426902215654,-0.419421343091012
"224",-0.00427499315955293,0.289077433216559,-0.399728139312815
"225",-0.00400748273967726,0.381734637697599,-0.44947373183345
"226",0.0203764289256739,0.2943072018815,-0.412092805840603
"227",-0.00240708289419031,0.21988066249658,-0.35531329262106
"228",0.00826253302660957,0.235815579608521,-0.369008861082414
"229",-0.00265618033709542,0.491649976759797,-0.510604681328824
"230",0.021475112185826,0.365710100731692,-0.436750755846242
"231",0.025648350384168,0.235114589759129,-0.3491241223173
"232",0.0123618196626931,0.297123716119309,-0.405280593124457
"233",-0.00515550200455175,0.210377105282348,-0.34186562602466
"234",-0.0194046695104333,0.219887721849502,-0.367058137291315
"235",0.00716675166751973,0.264476101013335,-0.374547722330738
"236",0.0118519606051261,0.26007008458016,-0.361063737773253
"237",-0.0254071326975859,0.250812913681306,-0.390520776021603
"238",0.0198230011257547,0.294563809480326,-0.39545966910658
"239",-0.0299286680984155,0.216889055604223,-0.349304381035657
"240",-0.0119134805864985,0.386262382640216,-0.44212766624727
"241",0.0079526045741876,0.338285469952048,-0.431831661336489
"242",-0.0154164627488556,0.231320188841169,-0.334912212404291
"243",0.00946589020891236,0.365884323795196,-0.41991951746266
"244",-0.00369310879145014,0.159122240976873,-0.337293618182936
"245",0.00579258143465665,0.100851898666468,-0.281921706823787
"246",-0.00643403605420743,0.289289719951931,-0.374201608363623
"247",-0.0108479328327493,0.32102951389734,-0.37929976993314
"248",-0.000211730425690256,0.276640839605587,-0.398159209405594
"249",-0.0104626741746941,0.300771312747914,-0.396319061443368
"250",-0.00291301148402775,0.169461089520831,-0.338110430393724
"251",-0.00116573649368362,0.234656884972958,-0.369109631914517
"252",-0.0086099848191859,0.133758619353351,-0.303917384961751
"253",-0.0137307589158354,0.36667685771581,-0.422702320122597
"254",-0.00103628829614547,0.179743788963266,-0.33809239321787
"255",-0.00266414950864414,0.406903530582173,-0.4786613437083
"256",-0.0319749403375606,0.246841618074008,-0.370951101319063
"257",-0.0194957238115353,0.289976730022272,-0.394152328825473
"258",0.00948030911305778,0.126700605870925,-0.304957746021197
"259",0.00669531763656225,0.382791346071161,-0.448459797133907
"260",-0.0288059784359133,0.367674741465095,-0.416083373223903
"261",0.0110728046063472,0.31348049593694,-0.413329095352643
"262",-0.00938336429194116,0.345420897819086,-0.444314333822254
"263",-0.00584033991910997,0.197917769449635,-0.341185125474922
"264",0.00816692355074104,0.411681240858616,-0.469789224882256
"265",-0.0071387815354089,0.274702937283123,-0.38744015622006
"266",-0.0091924762092973,0.387634153731127,-0.458200064689881
"267",0.0401326245551951,0.343366524273528,-0.408059472315151
"268",0.00700560580069512,0.348150239100866,-0.41067453396727
"269",0.013035171043749,0.369676130977521,-0.436303711158135
"270",0.0189053618148204,0.429077905724513,-0.46958624032216
"271",0.000306538542235984,0.359473952422088,-0.443298562852138
"272",-0.00642467643639681,0.292429437645387,-0.378288832536897
"273",-0.00751400191474517,0.419281237661995,-0.455885710627794
"274",0.0019803254918769,0.399928667768252,-0.452550927060797
"275",-0.000798999085584284,0.310761184140915,-0.409381429759211
"276",0.0242377111752523,0.351767240884928,-0.432995755184075
"277",0.00465167973604308,0.395075562076402,-0.423745289560843
"278",0.00996714351141201,0.232141701202916,-0.347806359199967
"279",-0.0111997826335725,0.285310037506147,-0.378696143761361
"280",0.00803064735267226,0.227769945388273,-0.343908047381259
"281",0.00427310937952299,0.467084436424521,-0.489764013321631
"282",-0.0278061324058373,0.224555602582346,-0.362779159768645
"283",-0.00941604805472662,0.25815850509842,-0.376734295513084
"284",0.0141190496798913,0.331470811570567,-0.418125807968372
"285",-0.00287134714110661,0.358667709207047,-0.432056963019475
"286",-0.00581564530767622,0.221679938426065,-0.351038270208931
"287",-0.0160445342322784,0.104103881265691,-0.28842954009256
"288",0.00394898632331524,0.263128030746819,-0.373072757248487
"289",-0.0476997494258918,0.0964635829890369,-0.294976018811813
"290",0.0147819129467609,0.421649313671482,-0.483080076319689
"291",0.00265063469733867,0.312713817313766,-0.381811662072805
"292",0.0058900505231509,0.467503522860038,-0.493169424318268
"293",-0.00437063936979373,0.236700614542641,-0.37347440393219
"294",0.0134762141885876,0.305950513765818,-0.393003419654573
"295",-0.0279198968177122,0.319062520149937,-0.411659011335573
"296",0.00652449931167292,0.232405557134446,-0.357291362228531
"297",0.00529892783137521,0.327340017929088,-0.416397573101987
"298",-0.00146163543342946,0.468654763734173,-0.484363226071142
"299",0.0118580460152912,0.376681632644367,-0.440186741589731
"300",-0.00197220162569249,0.366188777629453,-0.421769691713365
"301",-0.0264467387284808,0.41261380770218,-0.474978848996504
"302",0.00410171851143722,0.337190006878065,-0.415831993415644
"303",0.0176071609922266,0.310867249882891,-0.403277325193766
"304",0.0158337801836606,0.383855842051873,-0.446986076793584
"305",-0.00433318252003896,0.351595984659391,-0.42677771844565
"306",-0.00277112794829554,0.25028610389321,-0.385168406468923
"307",0.00790574769512643,0.257813934635794,-0.358129300883501
"308",0.0193581608250011,0.25938068450959,-0.382510513861181
"309",0.0307276446788532,0.314290535645797,-0.399287870941558
"310",-0.0146808406632053,0.346623760084756,-0.404760872052846
"311",0.00974665863927021,0.366743908843811,-0.446857816561227
"312",0.0129353743180321,0.231346575206251,-0.368700607422407
"313",0.0112290603536097,0.373408120250119,-0.445370923349458
"314",0.000419673063574829,0.314884603079958,-0.40421303345541
"315",0.00902775885373794,0.285508258917352,-0.413358181222731
"316",0.0126620435253679,0.316175861162731,-0.405141469609218
"317",0.0198637660332371,0.119304621033795,-0.301190955451544
"318",0.00668573737675394,0.358386869280855,-0.441996449739195
"319",0.0132765519599667,0.130218518774307,-0.30200622680361
"320",0.00150596895960129,0.291658799807068,-0.398140327514995
"321",0.016256873679716,0.40209929439176,-0.454165012710734
"322",-0.00212675359096495,0.208831158867408,-0.33588330807715
"323",0.0278118307936849,0.257636028937247,-0.381499447780169
"324",-0.0024812070142686,0.365082290728417,-0.443923865941007
"325",-0.00679668263174787,0.374202750778978,-0.435095797020017
"326",0.00635465173726023,0.377511819576262,-0.459324659318672
"327",0.00628935460641422,0.199218258488247,-0.330417585464756
"328",0.0148515776024169,0.233544792888656,-0.363040390953479
"329",0.0082121341170111,0.283360237925943,-0.394740565695297
"330",-0.0031367850434983,0.380615594450889,-0.461770203852448
"331",0.0227808609115422,0.330307210331202,-0.422333160300334
"332",0.00477712312853239,0.392605874251588,-0.453143087002561
"333",0.00215816091191232,0.24680081250313,-0.370084304994749
"334",0.0379716112694037,0.301882884274441,-0.376784743784106
"335",0.0175617171006486,0.301016297307425,-0.422489999867417
"336",0.0171188069781956,0.346339322670324,-0.413577681261879
"337",0.00579016123779181,0.518445370743378,-0.52745296702447
"338",-0.00830092329579381,0.126823508753808,-0.322180853338893
"339",0.00818630785337902,0.368685451619945,-0.444345621142465
"340",0.000318768446266695,0.195846160371374,-0.337933820198746
"341",-0.0183793919651492,0.304168669847751,-0.38996335893642
"342",0.00657651843479942,0.232768485416205,-0.355210434749972
"343",-0.0106324371984709,0.385032280851411,-0.451517180960006
"344",0.0158673356592139,0.322949957039918,-0.40332522923631
"345",0.0123674168972517,0.302201676366161,-0.400517760893228
"346",-0.00410571514757956,0.363604382296836,-0.46290241978594
"347",-0.00435514052177889,0.152231997910585,-0.343601391688786
"348",0.0175598829591129,0.505019145455076,-0.51512549031737
"349",0.00818453174130131,0.26152262678221,-0.373371053126908
"350",0.00939736223760793,0.200632376492325,-0.326596959765119
"351",0.00334846921456963,0.238073565609141,-0.362149625037684
"352",0.0135478799837977,0.22210097667371,-0.352994479979526
"353",0.00197214354439962,0.227338577434668,-0.376966780771477
"354",-0.0191888132428547,0.426333501833143,-0.465208506133454
"355",-0.00672203490554571,0.397141388362231,-0.447275840362116
"356",0.00129085553685086,0.257148359154779,-0.375379716571401
"357",-0.020041249587779,0.243040044943128,-0.34677732878383
"358",0.0198050264961296,0.208072653295248,-0.352946255526414
"359",0.00295448030731806,0.243894455869031,-0.361978423628424
"360",0.0163092605842038,0.242843500596175,-0.364882538943122
"361",0.00693445541168305,0.135946873965107,-0.310313949472258
"362",-0.0129269451388476,0.288533955172446,-0.396553656149779
"363",0.00723712182416738,0.183263077203352,-0.360991081800965
"364",0.0226590742104955,0.211143603202582,-0.323510758686393
"365",-0.00094854936304088,0.300385590993337,-0.417616026006992
"366",-0.0246887664020206,0.140242397738738,-0.33054973315225
"367",-0.0107688111655639,0.312063148592258,-0.40129824340633
"368",0.0136627378113607,0.331253674817457,-0.426011968159154
"369",0.023318936125678,0.3736727331236,-0.43417542008868
"370",0.0064719542145301,0.318261336901637,-0.407314113303227
"371",-0.0343912078147803,0.353810733650213,-0.435274833472711
"372",-0.00707664356632222,0.306348536277827,-0.409043795266994
"373",-0.0245818225496624,0.319686154713934,-0.431400941871617
"374",-0.00554844877381283,0.346779600299757,-0.417456342140634
"375",-0.0169550245792465,0.474963677800918,-0.498206357811443
"376",0.00990913641735407,0.359246203619124,-0.431781818108215
"377",0.00281260902231416,0.438132755811781,-0.469872279349171
"378",-0.00384218244818822,0.266659890644111,-0.380846928788931
"379",-0.0201155120174882,0.385029241870851,-0.448986357509701
"380",-0.00672200263937239,0.300060483505334,-0.409832013568113
"381",0.00969647815601345,0.472307273471503,-0.478263029768015
"382",-0.0127378803787127,0.150024219842219,-0.327875617359682
"383",-0.0114671260069806,0.443331006803556,-0.476747867873786
"384",0.0146096984976758,0.285523863850655,-0.387368044287307
"385",-0.00310366248858277,0.226977702177628,-0.36568019836133
"386",0.00987815435995163,0.395308747127168,-0.465812517614913
"387",0.0176394619104411,0.297966235515486,-0.388140620712334
"388",-0.0110102403112323,0.586837533028829,-0.557553246950313
"389",-0.00971289959759649,0.312447140555732,-0.400127543483693
"390",-0.0226602710225544,0.271952746896375,-0.399128877117563
"391",-0.00333168915780659,0.243361419401125,-0.386415587978052
"392",-0.0133750330421666,0.146571900160849,-0.311244817091455
"393",0.000145385666051964,0.333595789909807,-0.429322903937722
"394",-0.00588004496427379,0.344840203320959,-0.440013634694164
"395",-0.00406313113632787,0.423720587431029,-0.462988911143
"396",-0.0094803678726302,0.435701172077658,-0.469095459288934
"397",-0.0163095637069475,0.322380361458593,-0.406024828675564
"398",-0.00746742613786282,0.316644246158001,-0.414364229908976
"399",-0.000248657762944898,0.231690807149562,-0.370147307058658
"400",0.0339087597070154,0.277015205348059,-0.387127273659993
"401",-0.00409090716147107,0.251190343829828,-0.381718974572762
"402",0.0117191707868649,0.21905417332305,-0.349763741429383
"403",-0.0230407106555229,0.222740437958926,-0.384223851737891
"404",-0.0256001126705757,0.14154128324888,-0.291448134295978
"405",0.0147549776678136,0.262319172652832,-0.378006187909593
"406",0.016362595918787,0.144119711726856,-0.331534362404426
"407",-0.0255845105348832,0.272364367872408,-0.393412536711299
"408",0.000676118276190273,0.324651008295129,-0.41282780675119
"409",0.00511957420525394,0.207276096773044,-0.341309472601384
"410",0.00990415535989079,0.210313853341646,-0.362690944720187
"411",0.0163513045909552,0.265970753704278,-0.386814383408078
"412",0.00943663696163225,0.274255047667932,-0.380414191110683
"413",-0.00905200424581157,0.192917628883213,-0.337368757610904
"414",0.0203447258273989,0.308201493313778,-0.425114412851574
"415",-0.00998508938253367,0.201040588327337,-0.348248018921337
"416",-0.0123336726612806,0.130070547440444,-0.320663640627383
"417",0.00940361844627945,0.29674570137116,-0.391516551057933
"418",-0.0340255636266558,0.224025970996295,-0.381334506347174
"419",0.025540983838548,0.41370130964677,-0.468652498013372
"420",-0.0158102972634808,0.435073285332873,-0.47693562688607
"421",-0.00198465898905688,0.409468029330595,-0.439519365204766
"422",0.00433773151180895,0.215584124996324,-0.348914468357337
"423",-0.00317320272338476,0.24586739216176,-0.366891808751615
"424",0.00226947491594008,0.223620762845427,-0.3678874076793
"425",-0.0129315349811497,0.364415481981846,-0.436346149936042
"426",0.000923404452399153,0.28276872273544,-0.398224371309058
"427",0.0018491337820335,0.293822696194002,-0.409646922739508
"428",0.000753043816690289,0.371036111736605,-0.442539154306944
"429",0.00330067790161453,0.283405232682258,-0.370554877570731
"430",-0.0306280548158489,0.1284991875285,-0.300922732693672
"431",0.0011525696262538,0.17877933661963,-0.328821450645282
"432",-0.00306162379263924,0.0363819014921954,-0.265840059803069
"433",-0.00111939801514411,0.282509415744707,-0.406954835793775
"434",-0.00530442991663819,0.335000070786737,-0.448540771885253
"435",0.0031488396958512,0.327164645828646,-0.418291036473857
"436",-0.0194077932860028,0.282662715911876,-0.378882343675141
"437",0.0166583459979347,0.285782563489727,-0.390227866509106
"438",-0.0111726732232897,0.315306437508417,-0.404642369555751
"439",-0.00673004698606667,0.366621160551425,-0.448048056188829
"440",0.00971102444885993,0.328870275993194,-0.420174173505887
"441",-0.0127904094546203,0.264484794789731,-0.378917318479892
"442",-0.0292547510067326,0.244562375601158,-0.378192062311623
"443",-0.00949031330442448,0.211891324035242,-0.351425869736021
"444",-0.0116367939313456,0.258788010481303,-0.382020291851084
"445",-0.00576310927870144,0.338412348500768,-0.428723783934208
"446",-0.00192154293138481,0.273222300474479,-0.3928220405138
"447",-0.0133326826147764,0.274823137262004,-0.39604697714262
"448",0.0332484327922094,0.230838548647174,-0.374825586476352
"449",-0.00904889857301343,0.469520490644557,-0.508268563779646
"450",-0.0198696694886775,0.324203534345408,-0.403722669562362
"451",0.0256269570694897,0.168615037531556,-0.334878117541753
"452",0.00949067528869675,0.0883210002872274,-0.297027025887446
"453",-0.00013703888834466,0.403182474581894,-0.459586537547389
"454",0.0128127179738845,0.348283014279451,-0.42522652475312
"455",-0.0040157284034639,0.318818324029941,-0.411006957662326
"456",0.0024482058685102,0.192824650979364,-0.338517427844267
"457",-0.00388939648640167,0.262320359462975,-0.380825208035415
"458",-0.0355765769005693,0.239315396724673,-0.37597700569
"459",-0.00632978638148706,0.274432543461044,-0.370808922018395
"460",0.0112274798827587,0.207930852011867,-0.345516573194648
"461",0.0162290857263875,0.39268437188061,-0.459007943702859
"462",-0.0129463936908963,0.300528331057874,-0.404758286714844
"463",0.00628011353663944,0.270203762806101,-0.393294288393465
"464",-0.00224875097859486,0.288148776448089,-0.384046624868629
"465",0.00177724800895165,0.336669778776176,-0.40675815569101
"466",0.000376673494311653,0.27972116634735,-0.396869741316624
"467",-0.0105875035529321,0.25824180532492,-0.422391452779455
"468",-0.0125617000026947,0.301143027904461,-0.41543837006409
"469",-0.00615291736630556,0.291217878177654,-0.414531203662698
"470",-0.0110640618030039,0.255787142767259,-0.370244511219824
"471",-0.0208348042659498,0.218826005692011,-0.341110005956308
"472",-0.00243300285170701,0.0518827519383191,-0.284949311247301
"473",-0.0195198168283527,0.50558423666797,-0.50613890640785
"474",0.016844964774202,0.247834866363476,-0.38528973650277
